gene	log2FC	p	padj	n
8042413	0.263305390961905	0.000422099213352532	0.091618084217297	29
8076436	0.412130955761905	0.000437844814155315	0.0943157533764563	29
8079630	-0.254993061904762	0.000445332387148865	0.0946180559006661	29
8174933	0.195799247304762	0.000445903477902836	0.0946180559006661	29
8170159	0.187705773119048	0.000453522696802281	0.0955219582287115	29
8000897	0.417123814733333	0.000459053828523093	0.095976004119306	29
7975851	-0.454302228190476	0.000472645377938649	0.0969637398383604	29
8071332	-0.555795953161905	0.000473448323719139	0.0969637398383604	29
8116346	1.14710455904762	0.000474008575562077	0.0969637398383604	29
7899882	0.21501103852381	0.000484672449949748	0.0984369745847937	29
8133112	0.18946247522381	0.000495041949252157	0.0986051314922811	29
7935114	0.373483369785714	0.000495879411576679	0.0986051314922811	29
8019924	-0.424181092180952	0.000497959482702416	0.0986051314922811	29
8042144	0.694037888285715	0.000499371841277642	0.0986051314922811	29
7897378	0.732200125714286	0.000508915280612524	0.0987190439167112	29
8024898	-0.417968641042857	0.000511420297753768	0.0987190439167112	29
8156253	0.172211142828571	0.000512560594288093	0.0987190439167112	29
8117628	0.225646331271429	0.000515280567284609	0.0987190439167112	29
8030391	0.436264991919048	0.000517308065822254	0.0987190439167112	29
8165794	-0.399135323695238	0.000522324674773634	0.0990118653500901	29
7951838	-0.404506081657143	0.000530219134281786	0.0998427209547569	29
8144422	0.343658143538095	0.000536691052178007	0.0999605240740812	29
8179814	0.279125962285714	0.000541379736470805	0.0999605240740812	29
7939640	0.216911302180952	0.000541391316994039	0.0999605240740812	29
8133690	-0.432302672338095	0.000553675236235973	0.100400288872936	29
8176360	-0.397460005714286	0.00055410003937077	0.100400288872936	29
7994371	0.471204464952381	0.000561110346439129	0.100400288872936	29
8006229	-0.261836132376191	0.000562866806004699	0.100400288872936	29
8095343	0.181909990666667	0.000563607923911671	0.100400288872936	29
8051236	0.132207494104762	0.000564959070819079	0.100400288872936	29
8012852	0.764417041509524	0.000574431474122164	0.100667652411655	29
7938000	0.371694701042857	0.0005774376794742	0.100667652411655	29
8138128	-0.309575405476191	0.000578819006263556	0.100667652411655	29
8175440	0.161437467814286	0.000580625131726502	0.100667652411655	29
8124691	0.508174489428571	0.000586762855755205	0.101095183616031	29
8081631	0.172483048852381	0.000590201887889889	0.101095183616031	29
8017010	0.349252728185714	0.000594115637807412	0.101156191888718	29
7970674	0.285763666333333	0.000604880945416873	0.101922438110309	29
8046822	0.390776229328571	0.000605785047500954	0.101922438110309	29
7996934	-0.584190988	0.000613190181439443	0.102561468347348	29
7923810	-0.309244109714286	0.000622081129086515	0.103440086692666	29
7960355	-0.320059032252381	0.000627252112408594	0.103693526536197	29
8070102	-0.314444708990476	0.000636079569832508	0.104361502819866	29
7953761	0.116725637595238	0.000638633378724649	0.104361502819866	29
7992255	-0.245820261385714	0.000647162358968514	0.104978210242437	29
8043718	-0.438974016747619	0.000649791271107436	0.104978210242437	29
8066820	0.182407106990476	0.000659669377628574	0.105269344410135	29
7914834	-0.304604384719048	0.000663744435837199	0.105269344410135	29
7995843	-0.437964602314286	0.000667978958302829	0.105269344410135	29
8029701	0.362962933433333	0.00066942515872506	0.105269344410135	29
8015460	-0.406175153961905	0.000670104499480705	0.105269344410135	29
8114964	0.159264210742857	0.000679648767218885	0.105347178919157	29
7913768	0.217083815838095	0.000682869762011001	0.105347178919157	29
8009014	0.294577452895238	0.000683562021043251	0.105347178919157	29
8160587	-0.383300949309524	0.000685419852994446	0.105347178919157	29
8088126	0.474659719309524	0.00068984599251345	0.105457424468427	29
8147721	0.378256493509524	0.000701721802368387	0.106699239190068	29
8064500	0.238269767914286	0.000714868772092517	0.107341261362071	29
7960898	0.390563169161905	0.000720752702550021	0.107341261362071	29
8055135	0.604928194095238	0.000726628251421007	0.107341261362071	29
8000537	0.465174697304762	0.000729336434717054	0.107341261362071	29
7947421	0.489299889704762	0.000731705746471003	0.107341261362071	29
8042769	0.256268156580952	0.000733273329757922	0.107341261362071	29
7948418	0.325231899857143	0.000736259257576665	0.107341261362071	29
8160036	-0.350623391604762	0.000738126704359312	0.107341261362071	29
8006542	-0.370534900342857	0.000748515575270441	0.107341261362071	29
8149347	0.198532598680952	0.000749909612196198	0.107341261362071	29
8133500	0.201758367466667	0.000750943479224924	0.107341261362071	29
8061859	0.112303744276191	0.000751860380011958	0.107341261362071	29
8073334	-0.603749755761905	0.000755020478033841	0.107341261362071	29
8127031	-0.54845617047619	0.000763309020502789	0.107848141498879	29
8168602	0.296848540195238	0.000766171646014401	0.107848141498879	29
8166195	0.364215648190476	0.000781935419352831	0.108946310129922	29
7985257	0.211271029666667	0.000790573490804557	0.108946310129922	29
7940987	0.248310886747619	0.000794922303562459	0.108946310129922	29
7945958	0.214885001495238	0.000800216397645174	0.108946310129922	29
8008132	-0.339168411547619	0.000800489304217893	0.108946310129922	29
8000205	0.521466714	0.000807473592769456	0.108946310129922	29
8076509	0.310436313114286	0.000812359263160616	0.108946310129922	29
7939237	0.734997110047619	0.000820654704956298	0.108946310129922	29
7945058	-0.346045627585714	0.000823176706506009	0.108946310129922	29
8178377	-0.220813589714286	0.000830785194269776	0.108946310129922	29
8100714	0.367001479523809	0.000831274592296282	0.108946310129922	29
7997239	0.456527216638095	0.000833483972691523	0.108946310129922	29
8000501	0.474527235542857	0.000834112047567392	0.108946310129922	29
8055089	-0.355136983076191	0.000834602521468972	0.108946310129922	29
8149358	0.612700189047619	0.000839934066446232	0.108946310129922	29
7937973	0.173792097180952	0.000841315611044881	0.108946310129922	29
8132043	0.2858912857	0.00084572622497066	0.108946310129922	29
8045848	0.172164837652381	0.000848024286928051	0.108946310129922	29
8137040	0.234821375719048	0.000854603640702573	0.108946310129922	29
7914260	0.140463850338095	0.000855144661571783	0.108946310129922	29
8126296	0.288685864971429	0.000856123757210398	0.108946310129922	29
8154973	0.397987401295238	0.000858267337311054	0.108946310129922	29
8029829	0.234518156790476	0.000865000369702319	0.109312980053848	29
8109746	0.165931145671429	0.00088051908102889	0.110448725766585	29
7986239	0.155266181471429	0.00088175637437627	0.110448725766585	29
7947969	0.290107739214286	0.000889315722914836	0.110907031865616	29
7931187	-0.494310192752381	0.000902510924347258	0.111530285752109	29
8103188	-0.276875989380952	0.000906049637133628	0.111530285752109	29
7927814	0.355917000714286	0.000906080608030428	0.111530285752109	29
8094271	-0.455889140061905	0.000919695393660142	0.112406064749366	29
7920317	-0.544842199671428	0.000924474876446372	0.112406064749366	29
8000676	0.511564857495238	0.000925055185740719	0.112406064749366	29
7994026	0.4960643212	0.000930001458444791	0.112526219018805	29
8119153	-0.325069387480952	0.000936233782716278	0.112800302448113	29
7938074	0.233672122442857	0.000956112925555695	0.114557954755134	29
8087782	0.145922912871429	0.000964633444872034	0.114557954755134	29
7958677	0.346517967142857	0.000968247049729134	0.114557954755134	29
8042905	-0.329408115571429	0.000968550107471925	0.114557954755134	29
8109610	0.198711588966667	0.000970966698177788	0.114557954755134	29
8132417	0.22387314962381	0.000979262597705757	0.114809925578608	29
7899346	-0.260421539695238	0.000981177882661661	0.114809925578608	29
8155323	0.246887611938095	0.000988451964727205	0.115187062151858	29
8007603	0.252951245366667	0.0010160212382371	0.117377771187187	29
8078272	0.557438229666667	0.00102121997001368	0.117377771187187	29
7935810	-0.340149756047619	0.00102268781964588	0.117377771187187	29
7901102	0.231843762504762	0.00102948301529457	0.117377771187187	29
7993349	0.382701790338096	0.00103086655061739	0.117377771187187	29
8136934	0.218178166638095	0.00103579222990771	0.117377771187187	29
8111151	0.218087814766667	0.00103614758978631	0.117377771187187	29
8090162	-0.385535274142857	0.00105289508427282	0.118546728763186	29
8102986	0.198148448185714	0.00106024577820658	0.118546728763186	29
8022320	0.461947623719048	0.00106993786615717	0.118546728763186	29
8042720	-0.537164679352381	0.00107066949402108	0.118546728763186	29
8001656	0.355865319428571	0.00107254734800672	0.118546728763186	29
8131374	-0.335691140566667	0.00107369189470048	0.118546728763186	29
8032909	-0.24613088252381	0.00107607856942807	0.118546728763186	29
7929624	-0.550008803476191	0.00108258732140857	0.118546728763186	29
7993359	0.37873683432381	0.00108689793462854	0.118546728763186	29
7942061	0.645682114428572	0.00108815840919996	0.118546728763186	29
8124547	0.460712992595238	0.0010932747159105	0.118649516306103	29
7927854	0.239813941485714	0.00111248520276304	0.119973447870177	29
8079279	0.191335379014286	0.00111404072976113	0.119973447870177	29
7920984	-0.384469800771429	0.00111813194364482	0.119973447870177	29
7988963	-0.3186993854	0.0011427290828137	0.121227500956309	29
7994559	0.49553675352381	0.00114740455220959	0.121227500956309	29
8134814	0.211592573509524	0.00115231428346678	0.121227500956309	29
7977655	0.282076002166667	0.00115288645328161	0.121227500956309	29
8049180	-0.39487238482381	0.00115560943990116	0.121227500956309	29
7905927	0.337670711880952	0.00115741603219476	0.121227500956309	29
7937942	0.198470834071429	0.00116278608984233	0.121227500956309	29
7899069	0.481668540738095	0.00116392726176663	0.121227500956309	29
8022870	0.245137274433333	0.00119107181816189	0.122847649671212	29
7938008	0.189692754266667	0.00119189534083041	0.122847649671212	29
8109618	0.176787948414286	0.00119244395122932	0.122847649671212	29
8173912	-0.3812631966	0.00119961365985258	0.123140125647105	29
7963770	0.458365460261905	0.00120571589851344	0.123321316037163	29
7914917	-0.254232956733333	0.00121519344336387	0.12351560312731	29
7919088	0.223177390766667	0.00123084942843343	0.12351560312731	29
8000131	0.505071502842857	0.00123404032952952	0.12351560312731	29
8118979	-0.664366014695238	0.00123433051548346	0.12351560312731	29
8075550	0.270536174719048	0.00123623059483339	0.12351560312731	29
8012304	-0.525834762733333	0.00123792483723108	0.12351560312731	29
7919743	0.262842423695238	0.00124171609026232	0.12351560312731	29
8046588	0.317393197180952	0.00124717026048731	0.12351560312731	29
8062880	-0.266393881314286	0.00124793348917642	0.12351560312731	29
8009784	-0.308072939061905	0.00125155605289286	0.12351560312731	29
7949896	0.302677905971429	0.00125539879383107	0.12351560312731	29
7956166	-0.442079529580952	0.00126921632389551	0.124204166278384	29
8124402	0.6683993672	0.00127113358609446	0.124204166278384	29
8093950	0.434453134371429	0.00128211520628331	0.124336644266395	29
8072274	-0.356106462228571	0.00128927480121658	0.124336644266395	29
7957186	0.324343500919048	0.00128964821822319	0.124336644266395	29
8090291	-0.267163875476191	0.00129611330451962	0.124336644266395	29
8054790	0.278238373361905	0.00129637534915276	0.124336644266395	29
8041553	-0.464615501257143	0.00129872629060699	0.124336644266395	29
8176282	-0.516091995666667	0.00132022160807114	0.125515801883678	29
8173729	-0.516921694261905	0.00132122550741362	0.125515801883678	29
7982745	-0.262885080628571	0.00132891299679871	0.125515801883678	29
7958152	-0.5384977378	0.00133628098104294	0.125515801883678	29
8026385	0.195015960561905	0.00133829559710467	0.125515801883678	29
8037579	-0.351526244619048	0.00133931302296487	0.125515801883678	29
8000636	0.643915518771428	0.00134275444156365	0.125515801883678	29
8003953	-0.406749629709524	0.00134940891180516	0.125515801883678	29
8136535	-0.33515393832381	0.00135306733225582	0.125515801883678	29
7919749	0.761835703257143	0.00135680607582985	0.125515801883678	29
7972867	-0.324059105509524	0.0013647953111129	0.125515801883678	29
8137596	-0.334498236666667	0.00136640365997581	0.125515801883678	29
7938002	0.189560101052381	0.00136842859196526	0.125515801883678	29
8097679	-0.617032528904762	0.00138167359685431	0.125679998226955	29
7934269	0.282022412814286	0.00138702504796211	0.125679998226955	29
8028705	-0.305334408190476	0.00138751193510571	0.125679998226955	29
8134699	-0.4737160605	0.00138789897458198	0.125679998226955	29
7959153	-0.34448088252381	0.00140291901283019	0.126287349169734	29
7948113	0.552487834047619	0.00140348886324949	0.126287349169734	29
8149345	0.311057849976191	0.0014097242267256	0.126334019977871	29
8117239	0.248843771933333	0.0014138024079001	0.126334019977871	29
8163341	0.178490374738095	0.00142371016708066	0.126334019977871	29
8145622	0.364691129061905	0.00142505562368555	0.126334019977871	29
8048071	0.145744013657143	0.00143394385458234	0.126334019977871	29
8009299	0.258953720390476	0.00144270007518166	0.126334019977871	29
7965480	-0.55922892322381	0.00144539806460343	0.126334019977871	29
7943729	0.209166389261905	0.00144619738867801	0.126334019977871	29
8019930	-0.3565650322	0.00144833830525318	0.126334019977871	29
7938004	0.160415645204762	0.00145151063035049	0.126334019977871	29
8000229	0.1970927383	0.00145288121730196	0.126334019977871	29
8004400	0.206766229938095	0.00146913468382672	0.127245021306689	29
7906622	0.195334758495238	0.00147230822289866	0.127245021306689	29
8029615	0.794751888047619	0.00148738670521645	0.128158647200377	29
7970655	-0.546194756642857	0.00149899622112745	0.128463366957494	29
8169836	0.223932461485714	0.0015049527841309	0.128463366957494	29
8043449	0.264239604757143	0.00150554139504612	0.128463366957494	29
8177347	0.1857883423	0.00150899502580724	0.128463366957494	29
8071212	-0.506738222666667	0.00151613536099956	0.128685948819885	29
7898910	0.348135982242857	0.0015307498203578	0.129205577496996	29
8134856	0.190567995861905	0.00153134555871449	0.129205577496996	29
8039933	0.34806750332381	0.00154197598045091	0.129717588840654	29
7948839	0.416910696976191	0.00155184697256012	0.129967871811221	29
8056977	0.216698259180952	0.00155409286121598	0.129967871811221	29
8122840	0.17712383852381	0.00156350509818246	0.130371565870147	29
7986639	0.270295277952381	0.00156952767741421	0.130491081811683	29
7942274	0.364204640761905	0.00157522117969881	0.13058262105993	29
8027876	-0.330663388847619	0.00159597872638726	0.131918776471207	29
8067382	-0.328794099485714	0.00161123447663966	0.132488582107767	29
8170992	-0.693403464690476	0.00161219136981387	0.132488582107767	29
8075776	0.344648695766667	0.00162581328087579	0.133107756561858	29
7924163	0.539648579747619	0.00163059288092146	0.133107756561858	29
7898112	0.412153857095238	0.00163376967855695	0.133107756561858	29
8025500	-0.381253506885714	0.00167037458670651	0.135701231424036	29
8154523	-0.344733948828571	0.00168813451764528	0.136753324429418	29
8055862	-0.548276014104762	0.00169512203520745	0.136929261219002	29
8022970	0.186960277971429	0.00170258755380427	0.137142703979803	29
8122703	0.347438108442857	0.00171697700527161	0.137911085220036	29
7908155	0.156849283942857	0.00172375530780661	0.138001602166153	29
8095005	0.355609511304762	0.00172781073261414	0.138001602166153	29
8076374	-0.28009389522381	0.00173687893781779	0.138337298929723	29
7954785	0.234761437466667	0.00174808774986884	0.138596586424971	29
7907655	0.336835406238095	0.00174988304588045	0.138596586424971	29
8120247	0.151240197790476	0.00176412708406629	0.139336637523169	29
8063668	-0.145210651647619	0.00177299146277174	0.139648862195157	29
8101501	0.180982633152381	0.00178235779489722	0.13977779458173	29
7975760	-0.498679391428571	0.0017869389666958	0.13977779458173	29
8158269	-0.216151313257143	0.00179162704663659	0.13977779458173	29
7902189	0.104469155033333	0.00179429186967473	0.13977779458173	29
8163273	0.199323799676191	0.00180280049700427	0.140056910742676	29
8085114	0.405357514738095	0.00181515683618442	0.140632614387106	29
7903889	0.165913978552381	0.00182823735937062	0.141261144229196	29
7927639	0.0941776063571429	0.00186014056035691	0.143138599291708	29
8062555	0.211248464033333	0.00186260398600028	0.143138599291708	29
8065351	0.147071891580952	0.00186977048298684	0.14330203211118	29
7908968	0.185811822057143	0.00188739072057809	0.143458319538507	29
8124036	0.495351478342857	0.00188989039636278	0.143458319538507	29
8018295	0.100106828647619	0.00189176629506075	0.143458319538507	29
7919747	0.716048965352381	0.0018919909202694	0.143458319538507	29
8081799	0.277299572880952	0.00189808511944621	0.143498592427387	29
7906348	0.154914139314286	0.00190552807644556	0.143498592427387	29
8065278	0.20457742457619	0.00190766223315581	0.143498592427387	29
8016099	-0.484867017904762	0.00191914479500299	0.143900857342916	29
7967067	-0.466255758809524	0.00192313166597412	0.143900857342916	29
8147746	0.212533002833333	0.00192911289957364	0.143969543796527	29
7961652	0.312894250342857	0.00194121039359044	0.144203414178214	29
8153474	-0.336228864880952	0.00194263890939655	0.144203414178214	29
8139158	0.16469115917619	0.00196247751765064	0.144203414178214	29
7946021	0.138943854528571	0.00196428714728411	0.144203414178214	29
7966315	-0.554954928257143	0.00196628649770027	0.144203414178214	29
8083025	0.150559375309524	0.00196787720164627	0.144203414178214	29
8049784	-0.322156142857143	0.00198123095202029	0.144203414178214	29
7948316	0.157063848580952	0.00198613439402977	0.144203414178214	29
8020844	0.213461187509524	0.00199267463301783	0.144203414178214	29
8111474	0.190926492447619	0.00199673453484704	0.144203414178214	29
8152938	0.164390659052381	0.00200048798335367	0.144203414178214	29
8118634	0.208305573690476	0.00200183281181246	0.144203414178214	29
7906838	0.203380284304762	0.00200460965892397	0.144203414178214	29
8176782	0.1828287385	0.0020067981121229	0.144203414178214	29
8011322	0.238277479828571	0.0020083193365187	0.144203414178214	29
8043423	0.151091949052381	0.00201517975259195	0.144331539257429	29
8066739	0.351484502533333	0.00202162248877596	0.144429180517225	29
8042495	-0.506529654733333	0.00203786300435291	0.145224553047045	29
8043028	0.317682863766667	0.00205131379030842	0.145314181942532	29
8061883	0.145917838247619	0.00205402731088916	0.145314181942532	29
8097568	0.129409639495238	0.00205445245624597	0.145314181942532	29
7940996	-0.482069222095238	0.00205985248364022	0.145334604267558	29
7902911	0.162675714109524	0.00207979035509984	0.14559862343312	29
7973024	0.196673566885714	0.00208295886937933	0.14559862343312	29
8167797	-0.338529805728571	0.00208330463168508	0.14559862343312	29
8147862	0.110197137371429	0.00208407680021382	0.14559862343312	29
7955358	-0.534003786247619	0.00209020247238828	0.145623966821061	29
7975191	0.225363782057143	0.00209746737609782	0.145623966821061	29
7979387	0.183114736509524	0.00209980398103098	0.145623966821061	29
7901299	-0.407759061657143	0.00211053400741295	0.146011980454452	29
7948995	-0.577650882295238	0.00212098528410336	0.146378872738337	29
8162177	0.208787054857143	0.00213180327563708	0.146437088512772	29
8087210	-0.337643287114286	0.00213212895281309	0.146437088512772	29
8116130	0.143817678528571	0.00214885796551859	0.146983125661815	29
8023175	-0.487535787952381	0.00215041781934708	0.146983125661815	29
8081667	-0.448265857695238	0.0021642213823958	0.147571872390988	29
8052380	0.358611851228572	0.00217382998712479	0.14787244462657	29
8162880	-0.711882334485714	0.00218421580007925	0.148224324724232	29
8003808	0.201825593919048	0.00219907156022299	0.148365229756555	29
8065563	0.165103295557143	0.00220316307161126	0.148365229756555	29
7921012	0.147559978352381	0.00220331368625389	0.148365229756555	29
8136963	0.185755031519048	0.00220775726871567	0.148365229756555	29
7956211	-0.150773689895238	0.00221238156491452	0.148365229756555	29
8131111	-0.3319760452	0.00222842344043317	0.148620431837122	29
7918751	0.209302848790476	0.00223117622299597	0.148620431837122	29
8014956	0.759751095752381	0.00223300454146807	0.148620431837122	29
7930398	0.243651922285714	0.00223816706938051	0.148620431837122	29
7903619	-0.517498400590476	0.00224517426019015	0.148620431837122	29
7905576	0.172922448566667	0.00224754820601964	0.148620431837122	29
8088986	0.255350315809524	0.00225805851357936	0.148812993697158	29
7929779	0.146808932109524	0.00226092752610157	0.148812993697158	29
8040639	-0.398792532157143	0.00227719797610903	0.149537753470402	29
8139100	0.131583393833333	0.00230243424883324	0.150846579334849	29
8143905	-0.354386234866667	0.00232945153386102	0.151815012297747	29
8147447	-0.397290443247619	0.00232982936697917	0.151815012297747	29
7952768	-0.256584751976191	0.00233812388268365	0.151815012297747	29
8074464	-0.303003154	0.00233857267308198	0.151815012297747	29
7920196	0.19404768557619	0.00234869190052177	0.152124613893932	29
