gene	log2FC	p	padj	n
NM_000169	-0.34522559746518	0.814526813191365	0.99998705345882	12
NM_000170	-0.139201313084589	0.96152179517998	0.99998705345882	12
NM_000175	-1.13924668530199	0.692963459666078	0.99998705345882	12
NM_000177	-1.3454826171583	0.640991410144792	0.99998705345882	12
NM_000178	0.143440960016399	0.90894846979745	0.99998705345882	12
NM_000182	-0.0743684746066185	0.88870241981102	0.99998705345882	12
NM_000183	1.4078950792378	0.625589381421101	0.99998705345882	12
NM_000184	30	1.69556463209882e-23	5.08402691821745e-22	12
NM_000186	-1.83297263849114	0.438417842869257	0.99998705345882	12
NM_000187	0.565283188643255	0.701638926596005	0.99998705345882	12
NM_000188	1.77689299905022	0.538006595048367	0.99998705345882	12
NM_000189	0.333258682149799	0.646898416673496	0.99998705345882	12
NM_000190	30	1.69558684765715e-23	5.08402691821745e-22	12
NM_000191	-1.1926438925744	0.679355268967406	0.99998705345882	12
NM_000193	-2.03636686118284	0.48033864677568	0.99998705345882	12
NM_000194	-1.30145196469056	0.362535710299652	0.99998705345882	12
NM_000195	-0.537313553408072	0.491725349324208	0.99998705345882	12
NM_000196	-0.150769021486858	0.89666722936757	0.99998705345882	12
NM_000197	-0.0570181910595458	0.967471173466846	0.99998705345882	12
NM_000199	-0.0374644327175931	0.966485659162973	0.99998705345882	12
NM_000201	-0.268380978690948	0.844607720528969	0.99998705345882	12
NM_000202	-0.0963021078247736	0.969660648910947	0.99998705345882	12
NM_000203	-0.36970952361455	0.655516244562374	0.99998705345882	12
NM_000204	0.246052506809377	0.833073857937121	0.99998705345882	12
NM_000206	-0.0570070991674858	0.93987380633839	0.99998705345882	12
NM_000210	0.521727837124344	0.70553671310422	0.99998705345882	12
NM_000212	0.193910234723234	0.946418629793886	0.99998705345882	12
NM_000214	-1.238843233292	0.13882186752004	0.99998705345882	12
NM_000215	0.217816109127099	0.812252888339522	0.99998705345882	12
NM_000216	-2.28413352863198	0.42857789513635	0.99998705345882	12
NM_000218	0.242449247190675	0.933034679871849	0.99998705345882	12
NM_000224	-1.31196539993767	0.649327145526509	0.99998705345882	12
NM_000227	2.43981684536137	0.397784770679625	0.99998705345882	12
NM_000229	0.149734043538029			12
NM_000232	0.0320211091903493	0.969838560468635	0.99998705345882	12
NM_000236	-2.81094071883178			12
NM_000237	1.39920505505477	0.599590880111713	0.99998705345882	12
NM_000239	0.641083754507381	0.643685075064438	0.99998705345882	12
NM_000240	-0.228548862594951	0.893799165275868	0.99998705345882	12
NM_000245	0.60629680452962	0.53321296137311	0.99998705345882	12
NM_000247	-0.141487437032076	0.924335055650846	0.99998705345882	12
NM_000248	-0.873747156968945	0.762026641247642	0.99998705345882	12
NM_000251	2.73060604617938	0.343962448825631	0.99998705345882	12
NM_000252	-1.46988638345666	0.298977018821169	0.99998705345882	12
NM_000255	-0.460952873500864	0.342296084966898	0.99998705345882	12
NM_000258	0.853774509087657	0.670868084897554	0.99998705345882	12
NM_000260	19.9546622210422	3.04200974125193e-11	7.36600930203145e-10	12
NM_000261	1.30477529935262	0.651121223355562	0.99998705345882	12
NM_000262	0.0712007111624183	0.952517374860823	0.99998705345882	12
NM_000263	-0.177975100825041	0.84471657186274	0.99998705345882	12
NM_000264	-0.625261278355985	0.828441185945511	0.99998705345882	12
NM_000265	0.777610586205122			12
NM_000266	0.698529669287237	0.346945918933573	0.99998705345882	12
NM_000267	-0.204326266217406	0.788302622714506	0.99998705345882	12
NM_000268	-1.10606555851063	0.701470084959233	0.99998705345882	12
NM_000269	-0.274526704962763	0.847747813242225	0.99998705345882	12
NM_000270	0.166316004403515	0.856710002571682	0.99998705345882	12
NM_000271	-0.687336141873042	0.361895216813614	0.99998705345882	12
NM_000273	0.470011849478826	0.798815908814101	0.99998705345882	12
NM_000274	0.585103937329475	0.83930416144252	0.99998705345882	12
NM_000281	-1.03568774802868	0.216534449777187	0.99998705345882	12
NM_000284	0.414446600393505	0.885786559695212	0.99998705345882	12
NM_000286	0.300315576384281	0.915821976714165	0.99998705345882	12
NM_000287	-0.159559476872551	0.825073970931312	0.99998705345882	12
NM_000288	-0.170316783520901	0.929508481268836	0.99998705345882	12
NM_000290	-0.777471612057593	0.75941702537386	0.99998705345882	12
NM_000291	-0.294432718362292	0.61848757604213	0.99998705345882	12
NM_000292	0.411259077092281	0.731471113431372	0.99998705345882	12
NM_000293	0.288714783314096	0.842072191646292	0.99998705345882	12
NM_000294	-0.294232458286175	0.711507923191178	0.99998705345882	12
NM_000295_1	-0.159760855639935	0.943569404166624	0.99998705345882	12
NM_000296	-0.085543061645647	0.962629921333728	0.99998705345882	12
NM_000297	0.130230998772301	0.833312651780353	0.99998705345882	12
NM_000302	0.521747173368176	0.541940902135681	0.99998705345882	12
NM_000303	0.396899220658055	0.623171060965586	0.99998705345882	12
NM_000305	1.22808224768484	0.67038095813485	0.99998705345882	12
NM_000308	2.61319495003484	0.365108881911822	0.99998705345882	12
NM_000309	0.0901775686047474	0.867902465117343	0.99998705345882	12
NM_000310	-0.238300222848103	0.934178051402779	0.99998705345882	12
NM_000313	0.559280237245553	0.681680563707198	0.99998705345882	12
NM_000314	0.664569972803249	0.391656333483532	0.99998705345882	12
NM_000317	0.178528916676242	0.75794845681472	0.99998705345882	12
NM_000318	0.0727162968144196	0.979893996605325	0.99998705345882	12
NM_000319	0.0593561832074964	0.983587484956637	0.99998705345882	12
NM_000320	0.39876716763419			12
NM_000321	1.27792317724152	0.452626970591855	0.99998705345882	12
NM_000322	-0.435436481881791	0.820996147947934	0.99998705345882	12
NM_000327	-0.667383985266294	0.768831114641699	0.99998705345882	12
NM_000328	-0.128557819851797	0.808578311113306	0.99998705345882	12
NM_000330	30	1.69565140447655e-23	5.08402691821745e-22	12
NM_000336	1.00163945631895	0.531962546425878	0.99998705345882	12
NM_000341	-1.29838837232998	0.652716791412124	0.99998705345882	12
NM_000344_2	-0.579249454920633			12
NM_000346	0.700479651324281	0.807903987513389	0.99998705345882	12
NM_000348	1.70381717828521	0.554853267965433	0.99998705345882	12
NM_000349	-0.201624073919923	0.944290548092967	0.99998705345882	12
NM_000351	-0.449788620616656	0.850002230673383	0.99998705345882	12
NM_000352	-1.13136092411014	0.680808312772438	0.99998705345882	12
NM_000355	-30	1.6957379708208e-23	5.08402691821745e-22	12
NM_000356	0.719318221956312	0.746706468009728	0.99998705345882	12
NM_000358	-0.0731450967482902	0.948346087005367	0.99998705345882	12
NM_000359	1.20288273177315	0.54857552332874	0.99998705345882	12
NM_000360	0.424291932434424	0.870664326212063	0.99998705345882	12
NM_000361	-0.390058616250064	0.842876948521202	0.99998705345882	12
NM_000362	-0.379966186383143	0.787246394344691	0.99998705345882	12
NM_000363	-0.101608672435907	0.957115221012529	0.99998705345882	12
NM_000365	-0.177613099050451	0.863164805626566	0.99998705345882	12
NM_000366	-0.374582753776533	0.896707427178164	0.99998705345882	12
NM_000367	-0.0159428836180914	0.991562230957359	0.99998705345882	12
NM_000368	0.816007328374275			12
NM_000373	-30	1.69569049113922e-23	5.08402691821745e-22	12
NM_000374	0.311788191947311	0.718740240359011	0.99998705345882	12
NM_000375	-0.557794851794148	0.617800395386519	0.99998705345882	12
NM_000376	0.465539648817847	0.871821412263867	0.99998705345882	12
NM_000377	0.507107163205349	0.76239013867351	0.99998705345882	12
NM_000378	-0.415032419312581			12
NM_000379	1.37071062548597	0.634746435813412	0.99998705345882	12
NM_000380	0.900183241025779	0.372569443388774	0.99998705345882	12
NM_000382	-0.356197311239483	0.493432809221879	0.99998705345882	12
NM_000383	-0.739467153688535	0.743002342642661	0.99998705345882	12
NM_000386	0.179650612964533	0.689484579434485	0.99998705345882	12
NM_000387	0.0841776682983759	0.95251627214786	0.99998705345882	12
NM_000390	0.114683168095423	0.932643397392228	0.99998705345882	12
NM_000391	-0.748058393134359	0.409379161493649	0.99998705345882	12
NM_000393	-0.376011565032783	0.749950880572941	0.99998705345882	12
NM_000395	0.195036035568733	0.943046902641709	0.99998705345882	12
NM_000396	-0.0550035859524598	0.932601731766665	0.99998705345882	12
NM_000397	-0.508677748142898	0.517161465387196	0.99998705345882	12
NM_000398	0.255861984437677	0.685203991148655	0.99998705345882	12
NM_000400	0.556363694887053	0.570783352771168	0.99998705345882	12
NM_000401	-0.397725228331113	0.617565056676942	0.99998705345882	12
NM_000403	30	1.69557804714303e-23	5.08402691821745e-22	12
NM_000405	0.102212624585736	0.97051001616409	0.99998705345882	12
NM_000407	-0.300974570496677	0.747885725228579	0.99998705345882	12
NM_000408	-0.372534133081791	0.587452299299446	0.99998705345882	12
NM_000411	0.263700512491271	0.75391343517989	0.99998705345882	12
NM_000413	1.13954427734976	0.345939541314295	0.99998705345882	12
NM_000414	-17.9723457067257	2.17129828487027e-09	3.60004196441809e-08	12
NM_000416	-0.547657602300803	0.494594920675796	0.99998705345882	12
NM_000419	-0.801717488862062	0.576913556806873	0.99998705345882	12
NM_000420	0.299345590530677	0.917370745158269	0.99998705345882	12
NM_000421	-0.295782589276097	0.83952842064246	0.99998705345882	12
NM_000422	0.0394202834787677	0.982500670844942	0.99998705345882	12
NM_000424	-0.410086932866965	0.825604883860543	0.99998705345882	12
NM_000426	-2.76526074843493	0.337873617814003	0.99998705345882	12
NM_000428	1.06300691961027	0.242107192109827	0.99998705345882	12
NM_000429	-30			12
NM_000430	-0.0834656442252699	0.908815791153127	0.99998705345882	12
NM_000434	0.206082469898934	0.840784448954094	0.99998705345882	12
NM_000435	-0.758277432203751	0.341336747451209	0.99998705345882	12
NM_000436	-0.9861748445077	0.573888481053493	0.99998705345882	12
NM_000437	-0.520911930231898	0.616594508362388	0.99998705345882	12
NM_000440	-2.64949664259546			12
NM_000441	-0.230440778065362			12
NM_000442	0.13102918486607	0.920358908018544	0.99998705345882	12
NM_000445	-18.6492798464716	5.30351990191918e-10	9.98829581528113e-09	12
NM_000447	-0.351024182849888	0.903170711856885	0.99998705345882	12
NM_000453	-3.1477716708348	0.275297156670775	0.99998705345882	12
NM_000454	0.289627888457199	0.812619598036019	0.99998705345882	12
NM_000455	0.185929015539498	0.789210851092259	0.99998705345882	12
NM_000466	-1.20537439610417			12
NM_000474	1.40704373760554	0.499896204455026	0.99998705345882	12
NM_000476	-0.218697179874937	0.761245996596407	0.99998705345882	12
NM_000477	2.06083844950393	0.475079255452853	0.99998705345882	12
NM_000478	-1.93204481719144	0.503111549185353	0.99998705345882	12
NM_000479	1.00504513498523	0.226208043964492	0.99998705345882	12
NM_000483	0.929744838441279	0.747279770277876	0.99998705345882	12
NM_000485	-1.63804639390999	0.244234873104866	0.99998705345882	12
NM_000488	30	1.69560446241931e-23	5.08402691821745e-22	12
NM_000489	-0.214430861414456	0.940758288461672	0.99998705345882	12
NM_000491	-0.0707493962560863	0.938681876114294	0.99998705345882	12
NM_000492	-1.80952688634579	0.378863298755615	0.99998705345882	12
NM_000494	-18.1050573267554	1.6535039685924e-09	2.82441549983981e-08	12
NM_000495	-1.12278587580065	0.136097537091133	0.99998705345882	12
NM_000496	-1.81956164645652	0.43740455446573	0.99998705345882	12
NM_000504	-1.47224407201641	0.399994149429931	0.99998705345882	12
NM_000505	-0.86505361172957	0.748711643208962	0.99998705345882	12
NM_000507	0.268740125685431	0.9232869101468	0.99998705345882	12
NM_000512	-0.100063970532152	0.830038801353783	0.99998705345882	12
NM_000516	-0.972432579716771	0.720675990675245	0.99998705345882	12
NM_000517	1.3145500050977	0.471574345854345	0.99998705345882	12
NM_000518	0.558172444350947	0.720395771980982	0.99998705345882	12
NM_000519	1.50526929446358			12
NM_000520	-0.47140244021507	0.478593096517192	0.99998705345882	12
NM_000521	-0.784859733502791	0.614639422772747	0.99998705345882	12
NM_000522	-0.359816400556318			12
NM_000528	0.315406422370246	0.900291804657975	0.99998705345882	12
NM_000530	-1.27799665324502			12
NM_000532	-0.269090326003678	0.877368224061079	0.99998705345882	12
NM_000537	-0.178614327297703	0.950639573929998	0.99998705345882	12
NM_000538	-1.18176431651899	0.625204479857909	0.99998705345882	12
NM_000543	2.24547345470609	0.436433784524933	0.99998705345882	12
NM_000544_6	0.397205216808995	0.637382280927488	0.99998705345882	12
NM_000545	-1.42057901117864	0.622479155674137	0.99998705345882	12
NM_000548	-1.07951309463174			12
NM_000551	1.52787191642817	0.496572593808218	0.99998705345882	12
NM_000552	0.302615941381725	0.829945160523081	0.99998705345882	12
NM_000553	0.410739164393857	0.572329293961889	0.99998705345882	12
NM_000557	0.382388729381191			12
NM_000558	1.27291180130785	0.51951514797456	0.99998705345882	12
NM_000560	1.16689888733839	0.435189019249208	0.99998705345882	12
NM_000561	17.3881584245816	3.95082836658385e-09	6.31759818996191e-08	12
NM_000565	-19.5460351713804	7.59286387380033e-11	1.71476173349003e-09	12
NM_000566	0.604523531495274			12
NM_000567	-30	1.69567570326012e-23	5.08402691821745e-22	12
NM_000574	0.223252673453226	0.835100467990177	0.99998705345882	12
NM_000575	-1.48536904935796	0.606696441158508	0.99998705345882	12
NM_000576	0.296055195224165	0.9182757136081	0.99998705345882	12
NM_000578	1.10807467756581	0.693954372040764	0.99998705345882	12
NM_000581	-1.04602828526534	0.130233643609028	0.99998705345882	12
NM_000584	3.71006108982018	0.198505529525729	0.99998705345882	12
NM_000585	1.65465642604043	0.445557519998121	0.99998705345882	12
NM_000587	-0.622921444470955	0.825398317166016	0.99998705345882	12
NM_000591	-30	1.69567585168233e-23	5.08402691821745e-22	12
NM_000593	-0.789380620907269	0.784406508357266	0.99998705345882	12
NM_000594_7	1.48707356577112	0.606283608185108	0.99998705345882	12
NM_000596	1.55168798776772			12
NM_000597	1.28941232071463	0.0976728262486994	0.99998705345882	12
NM_000598	0.713509294472322	0.299205808807661	0.99998705345882	12
NM_000599	-0.348830047565389	0.722896193966768	0.99998705345882	12
NM_000600	0.849911784177558			12
NM_000602	0.642161771166169	0.823879120415102	0.99998705345882	12
NM_000603	-0.866399724003264	0.616916753119976	0.99998705345882	12
NM_000606	1.61284888247998	0.576177884785288	0.99998705345882	12
NM_000607	-2.9032363183351	0.314322081602935	0.99998705345882	12
NM_000608	-0.253669018567966	0.929943563050587	0.99998705345882	12
NM_000609	0.22122019047695	0.917624398851593	0.99998705345882	12
NM_000611	2.35291910151414	0.414804831020255	0.99998705345882	12
NM_000612	1.12282650847816	0.595967115258392	0.99998705345882	12
NM_000613	-0.302333805982711	0.83905231248289	0.99998705345882	12
NM_000614	-30	1.6956671394894e-23	5.08402691821745e-22	12
NM_000615	0.857025311970555	0.737934346407448	0.99998705345882	12
NM_000618	-0.121095900620181	0.955606085243407	0.99998705345882	12
NM_000623	0.125624457484067	0.942204069808254	0.99998705345882	12
NM_000624	0.180514364585237	0.797424720197372	0.99998705345882	12
NM_000628	-0.395926056883005	0.604945383996333	0.99998705345882	12
NM_000629	-0.95649172410334	0.259671026791764	0.99998705345882	12
NM_000631	0.660912241489365	0.692660348909491	0.99998705345882	12
NM_000632	0.0184256775195235	0.994904811530602	0.99998705345882	12
NM_000633	-0.801343535996501	0.65032755554943	0.99998705345882	12
NM_000634	2.06173958707588	0.474886552608822	0.99998705345882	12
NM_000635	3.89847495291263			12
NM_000636	-0.49252455323178	0.815299122392262	0.99998705345882	12
NM_000637	-0.449012527609947	0.839396276986404	0.99998705345882	12
NM_000638	0.495733394944938	0.863587095807631	0.99998705345882	12
NM_000644	0.118799076710594	0.93132531055168	0.99998705345882	12
NM_000660	-0.473291684608079	0.74040599282417	0.99998705345882	12
NM_000661	5.8494783566018			12
NM_000662	0.14148711346071	0.920607735127731	0.99998705345882	12
NM_000668	-1.04976439859968	0.715989302294523	0.99998705345882	12
NM_000669	-0.0322553046178598	0.991080674004415	0.99998705345882	12
NM_000671	0.105335322936199	0.807629651835611	0.99998705345882	12
NM_000672	2.62529495821453			12
NM_000678	-0.34710007857336			12
NM_000679	-30	1.69569057557177e-23	5.08402691821745e-22	12
NM_000681	-0.27111509169625	0.855459171088114	0.99998705345882	12
NM_000682	-1.30440149224131			12
NM_000683	-0.569873083221657	0.629640021980616	0.99998705345882	12
NM_000686	-0.0921073415497068	0.974534028101307	0.99998705345882	12
NM_000687	-0.127475192792439	0.874238752368434	0.99998705345882	12
NM_000689	-1.26206647080863	0.262916927886668	0.99998705345882	12
NM_000690	-20.167433576853	1.87593365420437e-11	4.66548510952519e-10	12
NM_000692	0.334930107423822	0.808991002633195	0.99998705345882	12
NM_000693	-17.2011227596366	5.18542473488002e-09	8.20839324950297e-08	12
NM_000695	-1.13191185199081			12
NM_000696	-0.187219014051709	0.809729424426131	0.99998705345882	12
NM_000697	-2.42373252011568	0.40090308707124	0.99998705345882	12
NM_000698	-1.33655908669493			12
NM_000700	-0.980165652170165	0.472617818196981	0.99998705345882	12
NM_000701	-30	1.69567135833022e-23	5.08402691821745e-22	12
NM_000702	-0.358743137973229	0.781582483295293	0.99998705345882	12
NM_000706	-18.4252009310254	8.50330031913036e-10	1.54341204721612e-08	12
NM_000709	-0.675341328704465	0.814940171959876	0.99998705345882	12
NM_000710	0.225594770078271	0.913147238193283	0.99998705345882	12
NM_000712	0.092821804495175	0.916116842047827	0.99998705345882	12
NM_000713	0.0517596107613376	0.970782251778981	0.99998705345882	12
NM_000714	-0.622289444050551	0.829243987072929	0.99998705345882	12
NM_000715	-3.24167942234335	0.261229928193845	0.99998705345882	12
NM_000717	0.0540208404307263	0.985062572202569	0.99998705345882	12
NM_000720	-0.304201300720124	0.91603525844737	0.99998705345882	12
NM_000722	-1.35408309593817	0.502116303091067	0.99998705345882	12
NM_000723	2.30374156471411	0.0211263957783099	0.291862151081541	12
NM_000732	0.216820950532297	0.940099204137116	0.99998705345882	12
NM_000733	-0.564188055023994	0.665687593778328	0.99998705345882	12
NM_000734	-1.08762174425269	0.626174144166773	0.99998705345882	12
NM_000743	3.44745200502857	0.232162409474174	0.99998705345882	12
NM_000747	0.0123721116379839	0.994741550013744	0.99998705345882	12
NM_000755	0.477318808989802	0.585013056242894	0.99998705345882	12
NM_000757	-1.58694927178859	0.573151150284954	0.99998705345882	12
NM_000760	-0.573272468654287	0.467291572129326	0.99998705345882	12
NM_000770	-14.4538417674796	2.16983289965421e-10	4.44765283198889e-09	12
NM_000771	-30	1.69568623125407e-23	5.08402691821745e-22	12
NM_000773	-0.975870603898163	0.30208378355024	0.99998705345882	12
NM_000775	-0.0200348972298009	0.981007035065503	0.99998705345882	12
NM_000777	-0.177706932186638	0.943076833556514	0.99998705345882	12
NM_000779	-1.22319618483882	0.671615716898262	0.99998705345882	12
NM_000781	0.465274680433898	0.844900576806791	0.99998705345882	12
NM_000783	-1.48137897967855	0.607663235851923	0.99998705345882	12
NM_000784	0.589503237300486	0.559361947205504	0.99998705345882	12
NM_000785	0.701256706236344	0.709496599901063	0.99998705345882	12
NM_000788	-1.2821288387004	0.619497139971942	0.99998705345882	12
NM_000789	-0.569862014548051	0.843435429044773	0.99998705345882	12
NM_000791	-3.45754517027435			12
NM_000797	0.211692856393929	0.883976009951534	0.99998705345882	12
NM_000799	-0.0617635780642079			12
NM_000801	0.790237724365034	0.738634074979642	0.99998705345882	12
NM_000802	-0.312293776995412	0.885852183865456	0.99998705345882	12
NM_000815	0.827304125919775	0.773479585984631	0.99998705345882	12
NM_000817	0.177552001957881	0.902706339138872	0.99998705345882	12
NM_000819	-0.559248097357221	0.530884720578356	0.99998705345882	12
NM_000820	-0.107095812808401	0.888981219554172	0.99998705345882	12
NM_000821	-2.33075958633286	0.419212986421031	0.99998705345882	12
NM_000825	-19.1508518680251	1.80750460823357e-10	3.764495656184e-09	12
NM_000836	-0.482013508934856			12
NM_000837	-1.39349171379248			12
NM_000843	0.217658855009057	0.939868176509491	0.99998705345882	12
NM_000847	0.894883304020254	0.756449877298378	0.99998705345882	12
NM_000848	0.729971029212322	0.253553695660143	0.99998705345882	12
NM_000849	1.59113141743332			12
NM_000851	0.229984677455219	0.900370603549297	0.99998705345882	12
NM_000852	-0.593306334888117	0.638042412774705	0.99998705345882	12
NM_000855	1.49882724784101	0.538014206105882	0.99998705345882	12
NM_000858	0.735712777966703	0.691649494916526	0.99998705345882	12
NM_000859	-1.91323124306808	0.50727812679275	0.99998705345882	12
NM_000864	-30	1.69576050114741e-23	5.08402691821745e-22	12
NM_000865	30	1.69560111183874e-23	5.08402691821745e-22	12
NM_000867	-0.540986981918975	0.7020101756649	0.99998705345882	12
NM_000871	2.27217423343035			12
NM_000873	2.03278691917202			12
NM_000875	-0.271289145471002	0.792090470655152	0.99998705345882	12
NM_000876	-0.0321738193074847	0.970207577263882	0.99998705345882	12
NM_000877	-0.179263573888273	0.92936067102886	0.99998705345882	12
NM_000878	2.63072952108717	0.119699105854623	0.99998705345882	12
NM_000882	3.02037625705374	0.295196359286689	0.99998705345882	12
NM_000884	0.154094050966692	0.848073544349927	0.99998705345882	12
NM_000885	-1.63454482686724	0.407213932530818	0.99998705345882	12
NM_000887	0.779857756210989	0.583441063322686	0.99998705345882	12
NM_000889	-1.21909687223141	0.606773984894835	0.99998705345882	12
NM_000891	-16.8334991282146	6.321388987036e-10	1.17545828126024e-08	12
NM_000892	-0.400445128296698	0.816000597291176	0.99998705345882	12
NM_000894	-2.06196990022637	0.474836968490982	0.99998705345882	12
NM_000895	1.99114069511155	0.490141859674657	0.99998705345882	12
NM_000898	0.576858192962558	0.551077603675725	0.99998705345882	12
NM_000899	0.166792232294946			12
NM_000900	1.13031011715423	0.0991415926217483	0.99998705345882	12
NM_000902	-1.8010926408812	0.532484938267712	0.99998705345882	12
NM_000904	3.01057718688723	0.229486955905364	0.99998705345882	12
NM_000906	-1.26878683314567	0.210360822163767	0.99998705345882	12
NM_000909	-0.17730515937783	0.951000914237274	0.99998705345882	12
NM_000912	1.67960647574609			12
NM_000913_1	0.504380354462187	0.754350362741451	0.99998705345882	12
NM_000915	0.828481741408327	0.774010821576767	0.99998705345882	12
NM_000916	0.12921836333398	0.918037216118702	0.99998705345882	12
NM_000917	3.30767992424974	0.251643941934713	0.99998705345882	12
NM_000918	0.346455545653374	0.785950839785173	0.99998705345882	12
NM_000919	0.658273257041564	0.642994872032965	0.99998705345882	12
NM_000922	-0.114960871163361	0.955107161760363	0.99998705345882	12
NM_000925	0.558582605483591	0.84649541659088	0.99998705345882	12
NM_000926	-17.1504047320803	1.12477468196356e-08	1.72954711214704e-07	12
NM_000927	-0.0747149986422704	0.976526254228725	0.99998705345882	12
NM_000930	12.7050275779623			12
NM_000932	0.952167588673263			12
NM_000933	0.851423551987365	0.292056680632207	0.99998705345882	12
NM_000935	-0.557511761328463	0.684287001734283	0.99998705345882	12
NM_000937	-0.300088533625632	0.642793503211847	0.99998705345882	12
